Household_ID,State,Urban,Household_Size,Internet_Access,Online_Purchase,Online_Food,Online_Medicine,Online_Consumables,Online_Electronics,Sample_Weight
5715,Mizoram,0,5,0,0,0,0,0,0,51.66819397814948
5716,Mizoram,1,2,1,1,1,1,1,0,163.37812922783888
5717,Mizoram,0,3,1,1,1,1,0,0,71.64289022841226
5718,Mizoram,0,5,0,0,0,0,0,0,185.7734900924348
5719,Mizoram,1,2,1,1,0,0,0,1,124.47561853469917
5720,Mizoram,1,2,1,1,0,1,0,1,129.81975360526712
5721,Mizoram,0,3,0,0,0,0,0,0,145.6765498871219
5722,Mizoram,1,4,1,0,0,0,0,0,172.8741903750295
5723,Mizoram,1,2,1,1,1,0,0,1,186.02636715572598
5724,Mizoram,1,5,1,0,0,0,0,0,66.63535819758508
5725,Mizoram,0,7,0,0,0,0,0,0,89.16056932662843
5726,Mizoram,0,4,0,0,0,0,0,0,122.8547582007306
5727,Mizoram,0,5,0,0,0,0,0,0,197.6205163637731
5728,Mizoram,0,4,1,1,1,0,1,1,53.40118841395209
5729,Mizoram,1,2,1,0,0,0,0,0,90.14328131849683
5730,Mizoram,1,6,1,1,1,1,0,1,135.22108952480622
5731,Mizoram,0,2,0,0,0,0,0,0,175.47326697504872
5732,Mizoram,0,4,1,1,0,0,0,0,146.07712261569662
5733,Mizoram,0,4,1,1,0,1,1,0,196.49365438004367
5734,Mizoram,0,3,1,1,1,0,1,0,92.05343693291147
5735,Mizoram,0,5,0,0,0,0,0,0,102.67918009609915
5736,Mizoram,0,4,0,0,0,0,0,0,69.51698148426233
5737,Mizoram,0,4,1,1,0,0,0,1,75.529432421492
5738,Mizoram,0,3,1,1,1,0,1,0,153.3709455276647
5739,Mizoram,0,4,0,0,0,0,0,0,75.11771907837732
5740,Mizoram,1,4,1,1,1,0,0,0,79.88210337481462
5741,Mizoram,0,5,1,0,0,0,0,0,124.84389087272834
5742,Mizoram,1,1,1,1,0,1,0,1,133.7601033389701
5743,Mizoram,0,4,0,0,0,0,0,0,72.14203175464847
5744,Mizoram,0,4,0,0,0,0,0,0,145.25567748397282
5745,Mizoram,0,5,1,1,0,1,0,1,98.49114729178777
5746,Mizoram,0,5,1,0,0,0,0,0,166.2570223224801
5747,Mizoram,1,3,0,1,0,1,1,0,172.44245346255954
5748,Mizoram,1,5,1,1,0,0,0,0,114.79274707807951
5749,Mizoram,0,1,0,0,0,0,0,0,175.4087585627052
5750,Mizoram,0,6,0,0,0,0,0,0,196.0718071181722
5751,Mizoram,0,4,0,0,0,0,0,0,145.69020585828838
5752,Mizoram,0,5,0,0,0,0,0,0,186.39240217454528
5753,Mizoram,0,3,0,1,0,1,1,0,165.88350221880933
5754,Mizoram,1,2,0,0,0,0,0,0,126.25311569106275
5755,Mizoram,0,3,0,0,0,0,0,0,176.83677491763
5756,Mizoram,1,4,1,1,1,0,1,0,169.7575082639422
5757,Mizoram,0,6,1,0,0,0,0,0,199.34545925052137
5758,Mizoram,1,7,1,1,1,0,0,0,85.75207281305752
5759,Mizoram,1,5,1,1,1,1,0,0,124.62477492256664
5760,Mizoram,1,1,1,1,1,1,1,0,152.72331622812737
5761,Mizoram,1,3,1,0,0,0,0,0,179.09073540661313
5762,Mizoram,1,5,1,1,0,0,0,0,138.6820488704559
5763,Mizoram,0,3,0,0,0,0,0,0,153.66480276703763
5764,Mizoram,0,4,1,0,0,0,0,0,102.49400474601009
5765,Mizoram,1,3,1,1,1,0,0,0,101.50982941387437
5766,Mizoram,1,3,1,0,0,0,0,0,65.26032417941929
5767,Mizoram,0,4,1,1,0,0,0,1,168.73461732888785
5768,Mizoram,1,1,1,1,1,1,0,1,104.78351979863834
5769,Mizoram,0,4,0,0,0,0,0,0,69.72591047239189
5770,Mizoram,1,5,1,0,0,0,0,0,180.814432643942
5771,Mizoram,0,8,0,0,0,0,0,0,180.71929899541897
5772,Mizoram,0,4,1,1,1,0,0,0,166.9987759405045
5773,Mizoram,1,3,0,0,0,0,0,0,162.13109459466403
5774,Mizoram,0,5,0,0,0,0,0,0,114.1535497583163
5775,Mizoram,1,4,0,0,0,0,0,0,71.35206034434859
5776,Mizoram,0,8,1,1,1,0,0,0,51.239186994515066
5777,Mizoram,0,3,0,0,0,0,0,0,138.8336790157029
5778,Mizoram,0,3,1,0,0,0,0,0,157.80778559916428
5779,Mizoram,1,1,1,1,0,0,0,0,133.6696587015494
5780,Mizoram,1,3,1,0,0,0,0,0,80.85757715123819
5781,Mizoram,0,4,1,1,1,0,1,0,154.3237971961618
5782,Mizoram,0,3,0,0,0,0,0,0,80.43217030728363
5783,Mizoram,1,4,1,1,1,1,0,0,159.20462099456756
5784,Mizoram,0,4,1,1,1,0,0,0,82.16058749459387
5785,Mizoram,1,3,1,1,0,0,1,0,69.94439442428228
5786,Mizoram,1,6,1,1,1,0,0,0,60.46591259043998
5787,Mizoram,0,2,0,0,0,0,0,0,71.62884486135502
5788,Mizoram,1,1,1,0,0,0,0,0,96.07560457452541
5789,Mizoram,1,3,1,1,0,1,0,0,178.3744278037325
5790,Mizoram,1,3,1,1,0,0,0,1,93.3108983698482
5791,Mizoram,1,2,1,1,0,0,0,0,164.98032418733703
5792,Mizoram,0,6,0,0,0,0,0,0,116.60836389393688
5793,Mizoram,0,5,1,0,0,0,0,0,86.36968864007237
5794,Mizoram,0,5,0,0,0,0,0,0,59.86115426588304
5795,Mizoram,0,3,0,0,0,0,0,0,140.62075717301468
5796,Mizoram,0,2,1,1,0,0,1,0,146.45548862302314
5797,Mizoram,0,5,0,0,0,0,0,0,142.56998588725986
5798,Mizoram,1,3,1,0,0,0,0,0,68.8255315644802
5799,Mizoram,1,5,1,0,0,0,0,0,124.67727365995181
5800,Mizoram,1,3,1,1,1,1,0,0,167.85837681973806
5801,Mizoram,1,1,1,1,1,0,0,1,145.34604339616692
5802,Mizoram,1,2,1,1,0,0,0,0,63.38087326631698
5803,Mizoram,1,5,1,1,1,1,1,1,104.59146165818322
5804,Mizoram,1,3,1,0,0,0,0,0,62.73785538554769
5805,Mizoram,0,4,0,0,0,0,0,0,62.677200328674644
5806,Mizoram,1,4,1,1,1,1,1,0,170.0283709148522
5807,Mizoram,1,4,1,1,0,0,1,0,184.99032947209577
5808,Mizoram,0,5,0,0,0,0,0,0,198.4642926788102
5809,Mizoram,1,1,0,0,0,0,0,0,128.24202175283443
5810,Mizoram,1,5,1,1,1,1,0,0,84.63975800170934
5811,Mizoram,1,2,1,1,1,1,0,0,125.6380483418795
5812,Mizoram,1,3,0,0,0,0,0,0,74.71610854321719
5813,Mizoram,0,4,1,1,1,1,0,0,162.93390503682292
5814,Mizoram,0,5,0,0,0,0,0,0,127.48316690248588
5815,Mizoram,1,6,1,1,1,0,0,0,92.91915375123575
5816,Mizoram,1,4,1,0,0,0,0,0,138.26649470278693
5817,Mizoram,0,5,1,0,0,0,0,0,53.26211459597656
5818,Mizoram,1,3,1,1,1,0,1,1,88.46081164214027
5819,Mizoram,0,5,1,0,0,0,0,0,139.51470112551078
5820,Mizoram,0,3,0,0,0,0,0,0,127.9583487582001
5821,Mizoram,1,7,0,0,0,0,0,0,115.93635640374032
5822,Mizoram,0,4,0,0,0,0,0,0,60.224008947033596
5823,Mizoram,1,4,0,0,0,0,0,0,196.58565865016547
5824,Mizoram,0,2,0,0,0,0,0,0,196.0284956463154
5825,Mizoram,0,8,1,1,0,1,0,0,163.01704643527773
5826,Mizoram,1,5,1,0,0,0,0,0,76.78355487973849
5827,Mizoram,1,5,1,1,0,0,1,1,116.44030083034627
5828,Mizoram,0,3,0,0,0,0,0,0,178.71609381741638
5829,Mizoram,1,4,0,0,0,0,0,0,110.89059935640432
5830,Mizoram,1,1,1,1,0,0,1,0,190.5908158203904
5831,Mizoram,1,3,1,1,0,0,1,1,190.2431340481528
5832,Mizoram,0,1,1,1,0,0,0,0,125.69539932027186
5833,Mizoram,0,8,1,0,0,0,0,0,74.85168497313587
5834,Mizoram,1,2,0,0,0,0,0,0,53.45217751862681
5835,Mizoram,1,3,1,0,0,0,0,0,177.486394060493
5836,Mizoram,0,4,0,0,0,0,0,0,193.68587974917622
5837,Mizoram,1,3,1,0,0,0,0,0,125.22946555745136
5838,Mizoram,0,2,0,0,0,0,0,0,169.354514286107
5839,Mizoram,1,3,1,1,1,1,1,0,84.10825172213765
5840,Mizoram,1,1,1,1,0,0,1,0,94.58701201174179
5841,Mizoram,0,4,0,0,0,0,0,0,193.34537591305443
5842,Mizoram,1,6,1,0,0,0,0,0,135.97074140280796
5843,Mizoram,0,5,0,0,0,0,0,0,151.78908306263878
5844,Mizoram,0,4,0,0,0,0,0,0,75.06960670660662
5845,Mizoram,0,5,1,0,0,0,0,0,165.59707826204283
5846,Mizoram,1,3,0,0,0,0,0,0,135.7605061357952
5847,Mizoram,1,5,1,1,1,0,0,0,91.97127947061674
5848,Mizoram,1,2,1,1,0,1,0,0,133.27217822400115
5849,Mizoram,0,4,1,1,0,0,1,0,125.86287287484487
5850,Mizoram,0,7,1,0,0,0,0,0,115.69202159482741
5851,Mizoram,0,4,0,0,0,0,0,0,123.25326463891076
5852,Mizoram,0,1,1,1,1,0,0,1,160.01945015904212
5853,Mizoram,0,4,1,0,0,0,0,0,119.60164661936687
5854,Mizoram,1,4,1,0,0,0,0,0,199.41450675536709
5855,Mizoram,1,4,0,0,0,0,0,0,157.35530813636464
5856,Mizoram,1,3,1,0,0,0,0,0,63.7499623527971
5857,Mizoram,1,6,1,0,0,0,0,0,114.5247215944807
5858,Mizoram,1,2,1,1,1,0,1,0,199.46265062798463
5859,Mizoram,1,3,1,1,0,0,0,0,65.82365905613821
5860,Mizoram,1,4,1,0,0,0,0,0,104.02707323796304
5861,Mizoram,1,5,1,0,0,0,0,0,107.1869544405811
5862,Mizoram,0,8,0,0,0,0,0,0,176.12404693798553
5863,Nagaland,0,4,0,0,0,0,0,0,187.03896223179453
5864,Nagaland,1,3,1,1,1,0,0,0,123.9305049271684
5865,Nagaland,1,2,0,0,0,0,0,0,135.11984911548507
5866,Nagaland,1,3,0,0,0,0,0,0,104.26277851002007
5867,Nagaland,1,2,1,1,1,0,0,1,167.6383534828667
5868,Nagaland,0,4,0,0,0,0,0,0,139.30938603097985
5869,Nagaland,0,5,0,0,0,0,0,0,182.4294995891668
5870,Nagaland,1,3,1,0,0,0,0,0,147.78347457278647
5871,Nagaland,0,3,0,0,0,0,0,0,178.72817205654593
5872,Nagaland,1,4,1,1,0,1,0,0,130.0764639557953
5873,Nagaland,0,3,0,0,0,0,0,0,117.80806138638766
5874,Nagaland,1,3,1,0,0,0,0,0,122.51525864603315
5875,Nagaland,1,3,1,1,1,0,1,1,71.0588425794893
5876,Nagaland,1,1,1,1,1,1,0,0,144.99515644825175
5877,Nagaland,0,5,1,1,1,1,1,0,67.20223679851206
5878,Nagaland,0,6,0,1,0,0,0,0,168.18336061635102
5879,Nagaland,1,1,1,0,0,0,0,0,59.17540240826733
5880,Nagaland,1,6,1,0,0,0,0,0,168.39061820934296
5881,Nagaland,1,1,1,0,0,0,0,0,181.82452401484798
5882,Nagaland,1,3,1,0,0,0,0,0,101.16991289935753
5883,Nagaland,1,4,1,1,0,0,1,0,125.80515242305493
5884,Nagaland,0,6,0,0,0,0,0,0,142.0784104131012
5885,Nagaland,0,3,1,0,0,0,0,0,113.82141600526657
5886,Nagaland,1,4,1,0,0,0,0,0,123.3839765735023
5887,Nagaland,1,2,1,1,1,0,0,0,169.4426456335026
5888,Nagaland,0,3,1,1,0,0,1,0,194.0602728291228
5889,Nagaland,0,4,1,1,0,0,0,1,190.08025604398918
5890,Nagaland,0,2,1,1,1,1,1,0,174.5249689489767
5891,Nagaland,1,5,1,1,0,0,0,0,125.09765602427413
5892,Nagaland,1,3,1,0,0,0,0,0,140.01766399522023
5893,Nagaland,1,1,0,0,0,0,0,0,97.24489094597493
5894,Nagaland,0,7,0,0,0,0,0,0,108.70674403865634
5895,Nagaland,0,6,0,0,0,0,0,0,173.37872275129246
5896,Nagaland,1,2,1,0,0,0,0,0,50.50904723222908
5897,Nagaland,1,6,1,1,0,0,1,0,80.40606193127628
5898,Nagaland,0,5,1,0,0,0,0,0,69.98032646206308
5899,Nagaland,1,6,1,1,1,1,0,0,122.3639546534619
5900,Nagaland,1,3,1,1,1,0,0,0,160.86097559401372
5901,Nagaland,0,3,0,0,0,0,0,0,189.83944048130556
5902,Nagaland,1,4,1,1,0,1,1,0,98.47210696555152
5903,Nagaland,0,4,0,0,0,0,0,0,62.167200687668505
5904,Nagaland,0,5,0,0,0,0,0,0,136.90086661936215
5905,Nagaland,0,7,0,0,0,0,0,0,53.71567634497225
5906,Nagaland,0,7,0,0,0,0,0,0,127.88891396206677
5907,Nagaland,0,1,0,0,0,0,0,0,131.19469004130633
5908,Nagaland,1,4,1,0,0,0,0,0,64.04449579716754
5909,Nagaland,0,3,0,0,0,0,0,0,199.77108132116615
5910,Nagaland,1,1,1,1,1,0,0,1,116.4357127127418
5911,Nagaland,0,3,0,0,0,0,0,0,88.08527075093215
5912,Nagaland,1,1,0,0,0,0,0,0,158.37860292017842
5913,Nagaland,1,4,0,0,0,0,0,0,60.34795886303568
5914,Nagaland,0,4,1,0,0,0,0,0,192.5311809648872
5915,Nagaland,1,4,1,1,0,0,1,0,168.44628524621362
5916,Nagaland,0,3,0,0,0,0,0,0,148.73059851411693
5917,Nagaland,0,5,1,0,0,0,0,0,106.38727897779621
5918,Nagaland,1,2,1,1,1,1,1,0,164.88947632538128
5919,Nagaland,1,1,1,1,0,1,0,0,141.5452961268286
5920,Nagaland,1,2,1,1,1,0,0,0,142.74582445446367
5921,Nagaland,0,4,0,0,0,0,0,0,142.59503036207883
5922,Nagaland,1,5,1,0,0,0,0,0,107.5775442797163
5923,Nagaland,0,4,0,1,1,0,1,1,124.47861118477529
5924,Nagaland,0,2,1,1,1,0,0,1,157.89499054721495
5925,Nagaland,0,6,0,0,0,0,0,0,137.69705886732004
5926,Nagaland,0,3,1,0,0,0,0,0,114.89230868293673
5927,Nagaland,1,5,1,1,1,1,0,0,96.65052294531773
5928,Nagaland,0,4,0,0,0,0,0,0,127.39588944064775
5929,Nagaland,1,1,1,1,0,0,0,1,116.24032108127338
5930,Nagaland,1,3,1,0,0,0,0,0,60.92179881872913
5931,Nagaland,0,5,1,0,0,0,0,0,84.95555098386471
5932,Nagaland,1,2,1,1,1,1,1,1,146.7507006609929
5933,Nagaland,0,5,1,1,0,1,1,0,162.02031384363022
5934,Nagaland,0,3,0,0,0,0,0,0,108.33458041852572
5935,Nagaland,1,4,1,1,0,0,0,1,88.73246268520646
5936,Nagaland,0,4,1,0,0,0,0,0,134.71273454424235
5937,Nagaland,0,3,0,0,0,0,0,0,55.065190352688056
5938,Nagaland,1,1,1,1,0,0,0,0,171.06312490261502
5939,Nagaland,1,3,1,1,1,0,1,0,188.22027180892337
5940,Nagaland,1,3,1,1,0,0,1,1,196.46877244691026
5941,Nagaland,0,4,1,0,0,0,0,0,94.01151610829844
5942,Nagaland,0,5,0,0,0,0,0,0,155.1902869162576
5943,Nagaland,1,1,1,1,0,0,0,0,120.56006294667922
5944,Nagaland,1,4,1,0,0,0,0,0,147.54661578433792
5945,Nagaland,1,2,1,1,1,1,0,1,147.89731613364813
5946,Nagaland,1,3,1,1,1,0,0,0,176.68215238306857
5947,Nagaland,0,5,1,0,0,0,0,0,192.10971295205692
5948,Nagaland,0,4,1,0,0,0,0,0,181.67902680744336
5949,Nagaland,0,5,1,1,0,1,0,0,100.20567294061725
5950,Nagaland,1,5,1,1,0,0,0,0,121.38075446837983
5951,Nagaland,0,4,0,0,0,0,0,0,105.92209578815594
5952,Nagaland,0,4,1,0,0,0,0,0,100.4320241107772
5953,Nagaland,1,3,1,0,0,0,0,0,168.17963752966415
5954,Nagaland,0,6,0,0,0,0,0,0,118.75490465561533
5955,Nagaland,1,3,1,1,0,1,0,0,170.56355840206396
5956,Nagaland,0,8,0,0,0,0,0,0,86.35645026411137
5957,Nagaland,0,5,0,0,0,0,0,0,133.58574767948977
5958,Nagaland,1,6,1,1,1,0,0,0,142.1451537768832
5959,Nagaland,0,4,0,0,0,0,0,0,53.049185021838476
5960,Nagaland,1,1,1,1,1,0,0,1,96.68077608864223
5961,Nagaland,0,3,1,1,1,1,1,0,91.12059704642797
5962,Nagaland,0,3,1,0,0,0,0,0,68.74352819701751
5963,Nagaland,1,3,1,1,1,1,1,0,127.5444653725307
5964,Nagaland,0,5,0,0,0,0,0,0,164.32971582399634
5965,Nagaland,1,3,0,0,0,0,0,0,70.67100046804006
5966,Nagaland,0,5,1,0,0,0,0,0,128.01646590756962
5967,Nagaland,0,3,1,1,1,0,0,0,86.66953973466441
5968,Nagaland,1,4,1,0,0,0,0,0,166.96398281175394
5969,Nagaland,0,1,0,0,0,0,0,0,137.8693808432459
5970,Nagaland,1,3,1,1,1,1,0,0,166.60893780571746
5971,Nagaland,0,2,1,1,0,1,0,0,140.81429888240996
5972,Nagaland,0,3,0,0,0,0,0,0,132.76419614633656
5973,Nagaland,1,2,1,1,0,1,0,0,136.76167265821715
5974,Nagaland,0,6,0,0,0,0,0,0,67.32827089687848
5975,Nagaland,1,1,1,1,1,0,1,0,183.27463228243175
5976,Nagaland,0,7,0,0,0,0,0,0,187.05168410411954
5977,Nagaland,0,7,1,0,0,0,0,0,133.3610804209062
5978,Nagaland,1,2,0,0,0,0,0,0,197.42265852428548
5979,Nagaland,1,3,1,0,0,0,0,0,145.0156728304578
5980,Nagaland,0,1,1,1,0,1,0,0,177.39565958803638
5981,Nagaland,1,1,1,0,0,0,0,0,146.41796319455113
5982,Nagaland,1,3,0,0,0,0,0,0,106.02614445923035
5983,Nagaland,1,6,1,0,0,0,0,0,84.80814825361202
5984,Nagaland,0,4,1,0,0,0,0,0,107.47337131439201
5985,Nagaland,1,6,1,0,0,0,0,0,147.91207166963943
5986,Nagaland,0,6,0,0,0,0,0,0,124.33535169058239
5987,Nagaland,0,1,0,0,0,0,0,0,77.75254149406875
5988,Nagaland,1,1,0,0,0,0,0,0,128.15839529483412
5989,Nagaland,0,4,0,0,0,0,0,0,84.9185642229802
5990,Nagaland,0,5,0,0,0,0,0,0,184.6452516116236
5991,Nagaland,0,4,0,0,0,0,0,0,106.89252956724671
5992,Nagaland,0,2,1,1,1,0,0,0,130.8592835548522
5993,Nagaland,0,4,1,0,0,0,0,0,160.66788340294974
5994,Nagaland,1,5,1,1,0,1,1,0,189.42373538597283
5995,Nagaland,1,6,1,1,1,1,1,0,86.3236999559043
5996,Nagaland,1,4,1,0,0,0,0,0,114.81167288727536
5997,Nagaland,1,4,1,1,1,0,0,0,139.14861684293243
5998,Nagaland,0,4,0,0,0,0,0,0,137.27763261416987
5999,Nagaland,1,3,1,1,1,0,1,0,79.3063834150029
6000,Nagaland,0,6,1,0,0,0,0,0,108.3011998490409
6001,Nagaland,0,8,1,0,0,0,0,0,79.01315192503255
6002,Nagaland,1,1,1,1,1,0,0,0,57.4808811229062
6003,Nagaland,1,4,0,0,0,0,0,0,123.47256318003706
6004,Nagaland,1,1,1,1,1,0,0,0,89.48792626763233
6005,Nagaland,0,2,1,1,1,0,1,0,69.96674198335381
6006,Nagaland,0,4,1,1,1,0,0,0,141.81484785231706
6007,Nagaland,0,5,1,0,0,0,0,0,78.11204021608005
6008,Nagaland,0,5,1,0,0,0,0,0,89.9748345058908
6009,Nagaland,1,2,0,0,0,0,0,0,82.06316846955538
6010,Nagaland,1,3,1,0,0,0,0,0,194.91351875601165
6011,Nagaland,0,4,1,1,0,0,0,0,55.953628602471525
6012,Nagaland,1,6,1,1,0,0,1,0,139.27163795582965
6013,Nagaland,0,5,0,0,0,0,0,0,88.58540131374772
6014,Nagaland,0,5,0,0,0,0,0,0,51.15365539659679
6015,Nagaland,1,1,1,0,0,0,0,0,92.8097992073446
6016,Nagaland,0,5,1,0,0,0,0,0,72.75197109583148
6017,Nagaland,0,2,1,1,1,1,0,0,178.77309408821517
6018,Nagaland,1,2,1,1,1,1,0,0,62.945732519166526
6019,Nagaland,0,4,1,1,1,0,1,0,156.8487340889385
6020,Nagaland,0,5,0,0,0,0,0,0,197.82290864190554
6021,Nagaland,1,2,1,1,1,1,0,0,194.5719490760251
6022,Nagaland,0,4,0,0,0,0,0,0,186.52960711948285
6023,Nagaland,0,3,1,0,0,0,0,0,58.33191621824045
6024,Nagaland,1,3,1,0,0,0,0,0,93.06814923083525
6025,Nagaland,1,8,1,0,0,0,0,0,118.02116808813214
6026,Nagaland,0,3,0,0,0,0,0,0,192.66258218976554
6027,Nagaland,1,2,0,0,0,0,0,0,140.01261678562548
6028,Nagaland,0,2,1,0,0,0,0,0,90.72542679453211
6029,Nagaland,1,4,1,0,0,0,0,0,118.73632732449049
6030,Nagaland,0,3,1,0,0,0,0,0,98.94890974892505
6031,Nagaland,1,4,1,1,1,0,1,0,72.54741036844959
6032,Nagaland,0,4,1,1,1,1,1,0,65.89135812197364
6033,Nagaland,0,1,0,0,0,0,0,0,190.09364721901466
6034,Nagaland,1,4,1,1,0,1,1,1,59.9657141492132
6035,Nagaland,1,5,1,0,0,0,0,0,165.29363448324466
6036,Nagaland,0,5,0,0,0,0,0,0,107.40656418144006
6037,Nagaland,0,8,0,0,0,0,0,0,117.18487436566812
6038,Nagaland,0,5,0,0,0,0,0,0,152.05468366807355
6039,Nagaland,1,4,1,0,0,0,0,0,67.09598782055137
6040,Nagaland,1,1,0,0,0,0,0,0,104.29429043437224
6041,Nagaland,0,5,0,0,0,0,0,0,51.1890168002313
6042,Nagaland,1,1,1,1,1,1,1,0,190.01289674408238
6043,Nagaland,1,5,1,0,0,0,0,0,72.67356963706504
6044,Nagaland,1,5,0,0,0,0,0,0,180.5236696422347
6045,Nagaland,0,3,1,1,0,0,0,0,161.9138852200455
6046,Nagaland,1,2,1,1,0,1,0,0,63.107749925693646
6047,Nagaland,0,2,0,0,0,0,0,0,85.54211165674096
6048,Nagaland,0,3,1,1,0,1,0,0,103.63713030433783
6049,Nagaland,1,2,0,0,0,0,0,0,55.96687960965776
6050,Nagaland,0,2,0,1,1,0,1,0,193.70606361557466
6051,Nagaland,0,3,0,0,0,0,0,0,117.857103579892
6052,Nagaland,0,5,0,0,0,0,0,0,115.14796583024581
6053,Nagaland,0,3,1,1,1,1,1,1,118.35745182313039
6054,Nagaland,0,3,0,0,0,0,0,0,168.121539205011
6055,Nagaland,0,3,0,0,0,0,0,0,103.17083756575312
6056,Nagaland,1,5,1,0,0,0,0,0,165.94377378667724
6057,Nagaland,0,3,0,0,0,0,0,0,87.84837868146042
6058,Nagaland,0,4,0,0,0,0,0,0,63.16859385782638
6059,Nagaland,0,4,0,0,0,0,0,0,191.4335092003539
6060,Nagaland,0,4,0,0,0,0,0,0,150.20904360484434
6061,Nagaland,1,1,0,0,0,0,0,0,145.78950270358877
6062,Nagaland,0,3,0,0,0,0,0,0,195.48971665634912
6063,Nagaland,1,3,1,0,0,0,0,0,68.16927756086318
6064,Nagaland,1,2,1,1,1,0,0,0,144.0322704845725
6065,Nagaland,1,3,0,0,0,0,0,0,119.5288863649163
6066,Nagaland,0,6,0,0,0,0,0,0,178.64810651929926
6067,Nagaland,0,2,0,0,0,0,0,0,115.98492643750332
6068,Nagaland,0,5,0,0,0,0,0,0,105.9932245514238
6069,Nagaland,1,3,1,1,1,1,0,1,155.80745825007472
6070,Nagaland,1,1,0,0,0,0,0,0,139.89784544241937
6071,Nagaland,0,5,0,0,0,0,0,0,138.37272958469163
6072,Nagaland,1,2,0,0,0,0,0,0,103.64941326473132
6073,Nagaland,1,2,1,1,0,0,0,1,193.7231247431625
6074,Nagaland,0,2,0,0,0,0,0,0,193.5028238991574
6075,Nagaland,1,1,1,0,0,0,0,0,195.70688228870156
6076,Nagaland,1,2,0,0,0,0,0,0,195.84746429864273
6077,Nagaland,0,3,0,1,0,0,0,0,57.62226635365329
6078,Nagaland,1,3,0,0,0,0,0,0,194.6555039527668
6079,Nagaland,0,3,1,1,0,0,0,0,109.23473725117347
6080,Nagaland,1,3,1,0,0,0,0,0,120.23854211121898
6081,Nagaland,1,5,0,0,0,0,0,0,87.56920534045379
6082,Nagaland,1,1,1,0,0,0,0,0,64.47306605743259
6083,Nagaland,0,5,0,0,0,0,0,0,115.66680186880353
6084,Nagaland,1,2,1,1,1,0,1,0,137.40937388754656
6085,Nagaland,0,3,0,0,0,0,0,0,76.65420332741036
6086,Nagaland,0,5,0,0,0,0,0,0,71.79008718906918
6087,Nagaland,1,3,1,0,0,0,0,0,129.00478068688795
6088,Nagaland,0,4,0,0,0,0,0,0,72.40188574168667
6089,Nagaland,0,8,0,0,0,0,0,0,144.13786494959777
6090,Nagaland,0,3,0,0,0,0,0,0,131.2573963914523
6091,Nagaland,1,3,1,1,0,0,0,0,59.25036989220766
6092,Nagaland,0,2,0,1,1,1,1,0,199.41910220394203
6093,Nagaland,0,3,0,0,0,0,0,0,178.1763336756059
6094,Nagaland,0,2,1,0,0,0,0,0,181.3740271185844
6095,Nagaland,1,2,1,0,0,0,0,0,159.75274130777314
6096,Nagaland,0,3,1,0,0,0,0,0,170.39297786765468
6097,Nagaland,1,2,1,1,1,0,0,0,92.01443678921848
6098,Nagaland,0,2,0,0,0,0,0,0,94.92585784991846
6099,Nagaland,1,1,1,1,1,0,0,0,106.74210390936977
6100,Nagaland,0,1,1,1,1,1,0,0,183.07202117177437
6101,Nagaland,0,4,0,0,0,0,0,0,115.74098992201485
6102,Nagaland,0,5,1,1,1,0,1,1,82.85338976933903
6103,Nagaland,0,5,0,0,0,0,0,0,185.12841903999075
6104,Nagaland,0,4,0,0,0,0,0,0,149.23140888748276
6105,Nagaland,0,4,1,1,0,0,1,0,114.00441780703258
6106,Nagaland,1,1,0,0,0,0,0,0,142.33393770279935
6107,Nagaland,0,6,0,0,0,0,0,0,133.2278363128911
6108,Nagaland,1,6,0,0,0,0,0,0,118.11814747225053
6109,Nagaland,0,4,1,0,0,0,0,0,58.016760425085025
6110,Nagaland,0,4,0,0,0,0,0,0,93.4914375295901
6111,Nagaland,1,8,1,1,1,0,1,1,160.24061227240043
6112,Nagaland,0,4,0,0,0,0,0,0,184.0129340929864
6113,Nagaland,1,2,1,1,0,0,0,0,167.11696981883676
6114,Nagaland,0,1,0,0,0,0,0,0,89.86225362545062
6115,Nagaland,1,2,1,1,0,0,0,0,125.90948741547899
6116,Nagaland,1,5,1,0,0,0,0,0,125.62980476938374
6117,Nagaland,1,4,1,1,1,1,0,0,179.25812689728824
6118,Nagaland,1,4,1,0,0,0,0,0,183.08164895625453
6119,Nagaland,1,7,0,0,0,0,0,0,153.70443405676866
6120,Nagaland,0,8,0,0,0,0,0,0,142.08827794002548
6121,Nagaland,1,7,0,0,0,0,0,0,167.19106317401736
6122,Nagaland,0,3,0,0,0,0,0,0,165.7387032264412
6123,Nagaland,1,4,1,1,1,1,1,0,150.78540229756024
6124,Nagaland,1,4,1,1,1,0,1,1,199.37425614871168
6125,Nagaland,0,4,0,0,0,0,0,0,176.34568783304553
6126,Nagaland,1,3,1,1,0,0,0,0,67.7429973129657
6127,Nagaland,1,4,1,0,0,0,0,0,60.281691729013325
6128,Nagaland,1,2,1,1,1,0,0,0,114.38426172994305
6129,Odisha,0,5,1,1,0,0,1,0,143.86735321343477
6130,Odisha,0,4,1,1,0,1,0,0,106.23974255949696
6131,Odisha,1,6,0,0,0,0,0,0,141.7982640517657
6132,Odisha,1,4,1,1,1,1,1,0,152.67580982748765
6133,Odisha,1,5,1,0,0,0,0,0,167.24297122728893
6134,Odisha,0,3,1,1,1,0,1,0,144.22899497328842
6135,Odisha,1,2,0,0,0,0,0,0,95.57065609775533
6136,Odisha,0,5,0,0,0,0,0,0,184.30893312040646
